vertexCount, flags, isLight, group, face type, tex/color, texFile
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
6, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 21, 18, 11, 40
4, 8194, 0, 22, 18, 8, 40
3, 8194, 0, 23, 18, 10, 40
4, 8194, 0, 24, 18, 10, 40
4, 8194, 0, 25, 18, 9, 40
3, 8194, 0, 26, 18, 10, 40
4, 8194, 0, 27, 18, 10, 40
4, 8194, 0, 28, 18, 60, 39
4, 8194, 0, 29, 18, 63, 39
4, 8194, 0, 30, 18, 60, 39
4, 8194, 0, 31, 18, 63, 39
4, 8194, 0, 32, 18, 60, 39
4, 8194, 0, 33, 18, 63, 39
4, 8194, 0, 34, 18, 61, 39
4, 8194, 0, 35, 18, 62, 39
4, 8194, 0, 36, 18, 61, 39
4, 8194, 0, 37, 18, 62, 39
4, 8194, 0, 38, 18, 11, 39
4, 8194, 0, 39, 18, 8, 39
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
6, 3, 0, 48, 15, 48, 0
8, 3, 0, 48, 15, 48, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
3, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
3, 3, 0, 128, 15, 128, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 48, 15, 48, 0
6, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
5, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
6, 3, 0, 48, 15, 48, 0
8, 3, 0, 48, 15, 48, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
3, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
3, 3, 0, 128, 15, 128, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
8, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 48, 15, 48, 0
6, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
5, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 0, 18, 23, 39
4, 8194, 0, 1, 18, 20, 39
4, 8194, 0, 2, 18, 21, 39
4, 8194, 0, 3, 18, 22, 39
4, 8194, 0, 4, 18, 22, 39
4, 8194, 0, 5, 18, 22, 39
3, 8194, 0, 6, 18, 55, 40
3, 8194, 0, 7, 18, 52, 40
4, 8194, 0, 8, 18, 52, 40
4, 8194, 0, 9, 18, 55, 40
4, 8194, 0, 10, 18, 22, 2
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 14, 18, 63, 39
4, 8194, 0, 15, 18, 60, 39
4, 8194, 0, 16, 18, 62, 39
4, 8194, 0, 17, 18, 61, 39
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 19, 18, 63, 39
4, 8194, 0, 20, 18, 60, 39
4, 8194, 0, 21, 18, 62, 39
4, 8194, 0, 22, 18, 61, 39
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 24, 18, 63, 39
4, 8194, 0, 25, 18, 60, 39
4, 8194, 0, 26, 18, 62, 39
4, 8194, 0, 27, 18, 61, 39
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 29, 18, 55, 40
4, 8194, 0, 30, 18, 52, 40
4, 8194, 0, 31, 18, 54, 40
4, 8194, 0, 32, 18, 53, 40
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 34, 18, 55, 40
4, 8194, 0, 35, 18, 52, 40
4, 8194, 0, 36, 18, 54, 40
4, 8194, 0, 37, 18, 53, 40
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 39, 18, 55, 40
4, 8194, 0, 40, 18, 52, 40
4, 8194, 0, 41, 18, 54, 40
4, 8194, 0, 42, 18, 53, 40
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 44, 18, 55, 40
4, 8194, 0, 45, 18, 52, 40
4, 8194, 0, 46, 18, 54, 40
4, 8194, 0, 47, 18, 53, 40
4, 3, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
5, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
3, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
5, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
3, 2050, 0, 48, 15, 48, 0
6, 8194, 0, 24, 18, 39, 39
4, 8194, 0, 25, 18, 36, 39
4, 8194, 0, 26, 18, 36, 39
4, 8194, 0, 27, 18, 47, 39
4, 8194, 0, 28, 18, 44, 39
4, 8194, 0, 29, 18, 38, 39
4, 8194, 0, 30, 18, 38, 39
4, 8194, 0, 31, 18, 37, 39
4, 8194, 0, 32, 18, 45, 39
6, 8194, 0, 33, 18, 61, 39
4, 8194, 0, 34, 18, 61, 39
3, 8194, 0, 35, 18, 61, 39
4, 8194, 0, 36, 18, 61, 39
4, 8194, 0, 37, 18, 61, 39
4, 8194, 0, 38, 18, 61, 39
3, 8194, 0, 39, 18, 61, 39
4, 8194, 0, 40, 18, 3, 2
4, 8194, 0, 41, 18, 3, 2
4, 8194, 0, 42, 18, 3, 2
4, 8194, 0, 43, 18, 2, 2
5, 8194, 0, 44, 18, 3, 2
4, 8194, 0, 45, 18, 3, 2
3, 8194, 0, 46, 18, 3, 2
6, 8194, 0, 47, 18, 3, 2
4, 8194, 0, 48, 18, 3, 2
4, 8194, 0, 49, 18, 3, 2
4, 8194, 0, 50, 18, 46, 39
6, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
5, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 27, 18, 23, 39
4, 8194, 0, 28, 18, 20, 39
4, 8194, 0, 29, 18, 23, 39
4, 8194, 0, 30, 18, 20, 39
4, 8194, 0, 31, 18, 23, 39
4, 8194, 0, 32, 18, 20, 39
4, 8194, 0, 33, 18, 23, 39
4, 8194, 0, 34, 18, 20, 39
4, 8194, 0, 35, 18, 22, 39
4, 8194, 0, 36, 18, 21, 39
4, 8194, 0, 37, 18, 21, 39
4, 8194, 0, 38, 18, 22, 39
4, 8194, 0, 39, 18, 22, 39
4, 8194, 0, 40, 18, 21, 39
4, 8194, 0, 41, 18, 22, 39
4, 8194, 0, 42, 18, 21, 39
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 8194, 0, 2, 18, 28, 40
4, 8194, 0, 3, 18, 31, 40
4, 8194, 0, 4, 18, 31, 40
4, 8194, 0, 5, 18, 31, 40
4, 8194, 0, 6, 18, 29, 40
4, 8194, 0, 7, 18, 30, 40
3, 8194, 0, 8, 18, 55, 40
3, 8194, 0, 9, 18, 52, 40
4, 8194, 0, 10, 18, 15, 39
4, 8194, 0, 11, 18, 30, 40
4, 8194, 0, 12, 18, 29, 40
4, 8194, 0, 13, 18, 29, 40
4, 8194, 0, 14, 18, 30, 40
4, 8194, 0, 15, 18, 29, 40
4, 8194, 0, 16, 18, 30, 40
4, 8194, 0, 17, 18, 28, 40
4, 8194, 0, 18, 18, 31, 40
4, 8194, 0, 19, 18, 31, 40
4, 8194, 0, 20, 18, 28, 40
4, 8194, 0, 21, 18, 14, 39
4, 8194, 0, 22, 18, 13, 39
4, 8194, 0, 23, 18, 15, 2
4, 8194, 0, 24, 18, 55, 40
4, 8194, 0, 25, 18, 52, 40
4, 8194, 0, 26, 18, 55, 40
4, 8194, 0, 27, 18, 52, 40
4, 8194, 0, 28, 18, 54, 40
4, 8194, 0, 29, 18, 53, 40
4, 8194, 0, 30, 18, 53, 40
4, 8194, 0, 31, 18, 54, 40
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
8, 16386, 0, 48, 19, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 8194, 0, 36, 18, 10, 39
4, 8194, 0, 37, 18, 9, 39
4, 8194, 0, 38, 18, 11, 39
4, 3, 0, 48, 15, 48, 0
6, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
6, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 3, 0, 16, 15, 16, 0
4, 8194, 0, 20, 18, 55, 40
4, 8194, 0, 21, 18, 55, 40
4, 8194, 0, 22, 18, 55, 40
3, 8194, 0, 23, 18, 54, 40
3, 8194, 0, 24, 18, 53, 40
4, 8194, 0, 25, 18, 54, 40
4, 8194, 0, 26, 18, 53, 40
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 128, 15, 128, 0
4, 8194, 0, 30, 18, 30, 40
4, 8194, 0, 31, 18, 29, 40
4, 8194, 0, 32, 18, 31, 40
4, 8194, 0, 33, 18, 28, 40
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
6, 16386, 0, 128, 19, 128, 0
5, 16386, 0, 128, 19, 128, 0
8, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 8194, 0, 20, 18, 52, 40
4, 8194, 0, 21, 18, 55, 40
4, 8194, 0, 22, 18, 55, 40
4, 8194, 0, 23, 18, 55, 40
4, 8194, 0, 24, 18, 55, 40
4, 8194, 0, 25, 18, 55, 40
4, 8194, 0, 26, 18, 55, 40
4, 8194, 0, 27, 18, 52, 40
4, 8194, 0, 28, 18, 52, 40
4, 8194, 0, 29, 18, 52, 40
4, 8194, 0, 30, 18, 54, 40
4, 8194, 0, 31, 18, 53, 40
4, 8194, 0, 32, 18, 53, 40
4, 8194, 0, 33, 18, 54, 40
4, 8194, 0, 34, 18, 53, 40
4, 8194, 0, 35, 18, 54, 40
4, 8194, 0, 36, 18, 53, 40
4, 8194, 0, 37, 18, 53, 40
4, 8194, 0, 38, 18, 54, 40
4, 8194, 0, 39, 18, 54, 40
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
6, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 0, 18, 45, 40
4, 8194, 0, 1, 18, 46, 40
4, 8194, 0, 2, 18, 22, 40
4, 8194, 0, 3, 18, 21, 40
4, 8194, 0, 4, 18, 36, 40
4, 8194, 0, 5, 18, 39, 40
4, 8194, 0, 6, 18, 37, 40
4, 8194, 0, 7, 18, 38, 40
4, 8194, 0, 8, 18, 37, 40
4, 8194, 0, 9, 18, 38, 40
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
6, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
4, 8194, 0, 29, 18, 44, 40
4, 8194, 0, 30, 18, 47, 40
4, 8194, 0, 31, 18, 23, 40
4, 8194, 0, 32, 18, 20, 40
4, 8194, 0, 33, 18, 45, 40
4, 8194, 0, 34, 18, 46, 40
4, 8194, 0, 35, 18, 22, 40
4, 8194, 0, 36, 18, 21, 40
4, 8194, 0, 37, 18, 46, 40
4, 8194, 0, 38, 18, 46, 40
4, 8194, 0, 39, 18, 45, 40
4, 8194, 0, 40, 18, 45, 40
4, 8194, 0, 41, 18, 44, 40
4, 8194, 0, 42, 18, 44, 40
4, 8194, 0, 43, 18, 47, 40
4, 8194, 0, 44, 18, 47, 40
4, 8194, 0, 45, 18, 46, 40
4, 8194, 0, 46, 18, 46, 40
4, 8194, 0, 47, 18, 45, 40
4, 8194, 0, 48, 18, 45, 40
1, 2, 1, 249, 25, 249, 0
1, 2, 1, 252, 25, 252, 0
1, 2, 1, 252, 25, 252, 0
1, 2, 1, 249, 25, 249, 0
1, 2, 1, 249, 25, 249, 0
1, 2, 1, 249, 25, 249, 0
1, 2, 1, 249, 25, 249, 0
1, 2, 1, 249, 25, 249, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 8194, 0, 20, 18, 63, 40
3, 8194, 0, 21, 18, 63, 40
3, 8194, 0, 22, 18, 63, 40
5, 8194, 0, 23, 18, 61, 40
3, 8194, 0, 24, 18, 61, 40
3, 8194, 0, 25, 18, 62, 40
4, 8194, 0, 26, 18, 62, 40
6, 8194, 0, 27, 18, 63, 40
4, 8194, 0, 28, 18, 63, 40
4, 8194, 0, 29, 18, 63, 40
4, 8194, 0, 30, 18, 63, 40
4, 8194, 0, 31, 18, 61, 40
4, 8194, 0, 32, 18, 61, 40
3, 8194, 0, 33, 18, 61, 40
3, 8194, 0, 34, 18, 61, 40
4, 8194, 0, 35, 18, 63, 40
3, 8194, 0, 36, 18, 62, 40
3, 8194, 0, 37, 18, 62, 40
4, 8194, 0, 38, 18, 62, 40
3, 8194, 0, 39, 18, 62, 40
5, 8194, 0, 40, 18, 60, 40
4, 8194, 0, 41, 18, 60, 40
3, 8194, 0, 42, 18, 60, 40
3, 8194, 0, 43, 18, 60, 40
3, 8194, 0, 44, 18, 60, 40
4, 8194, 0, 45, 18, 60, 40
4, 8194, 0, 46, 18, 60, 40
4, 8194, 0, 47, 18, 63, 40
4, 8194, 0, 48, 18, 60, 40
4, 8194, 0, 49, 18, 63, 40
4, 8194, 0, 50, 18, 60, 40
4, 8194, 0, 51, 18, 63, 40
4, 8194, 0, 52, 18, 63, 40
4, 8194, 0, 53, 18, 60, 40
4, 8194, 0, 54, 18, 62, 40
4, 8194, 0, 55, 18, 61, 40
4, 8194, 0, 56, 18, 62, 40
4, 8194, 0, 57, 18, 61, 40
4, 8194, 0, 58, 18, 61, 40
4, 8194, 0, 59, 18, 62, 40
4, 8194, 0, 60, 18, 62, 40
4, 8194, 0, 61, 18, 61, 40
1, 2, 1, 249, 25, 249, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 128, 15, 128, 0
4, 3, 0, 48, 15, 48, 0
4, 2050, 0, 48, 15, 48, 0
